snapshot_ts_ms,stage,symbol,side,strategy,signal_id,pending_id,setup_id,outcome,image_path,context_interval,entry_interval,breakout_level,entry_ref,stop,tp1,tp2,note,image_available
1774245699320,confirmed,APTUSDT,SHORT,short_exhaustion_retest,APTUSDT-SHORT-1774243800000-1,,APTUSDT-SHORT-1774243800000-1,,/root/binance_bot_signals/review_snapshots/20260323/APTUSDT_SHORT_short_exhaustion_retest_confirmed_1774243800000.png,1h,15m,0.9408,0.9406,0.9688180000000001,0.9123819999999999,0.8841639999999998,1h exhaustion 33/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,
1774246536718,closed,XLMUSDT,SHORT,short_exhaustion_retest,XLMUSDT-SHORT-1774213200000-2,,XLMUSDT-SHORT-1774213200000-2,EXPIRED,/root/binance_bot_signals/review_snapshots/20260323/XLMUSDT_SHORT_short_exhaustion_retest_closed_1774213200000.png,1h,15m,0.15636,0.15594,0.1606182,0.1512618,0.1465836,EXPIRED | r=-0.47 | max bars reached,
1774246538062,closed,DOGEUSDT,SHORT,short_exhaustion_retest,DOGEUSDT-SHORT-1774213200000-2,,DOGEUSDT-SHORT-1774213200000-2,EXPIRED,/root/binance_bot_signals/review_snapshots/20260323/DOGEUSDT_SHORT_short_exhaustion_retest_closed_1774213200000.png,1h,15m,0.09003,0.08991,0.0926073,0.0872127,0.0845154,EXPIRED | r=-0.24 | max bars reached,
1774246539337,closed,LTCUSDT,SHORT,short_exhaustion_retest,LTCUSDT-SHORT-1774213200000-3,,LTCUSDT-SHORT-1774213200000-3,EXPIRED,/root/binance_bot_signals/review_snapshots/20260323/LTCUSDT_SHORT_short_exhaustion_retest_closed_1774213200000.png,1h,15m,53.46,53.32,54.9196,51.7204,50.120799999999996,EXPIRED | r=-0.33 | max bars reached,
1774246548064,pending,JCTUSDT,SHORT,short_exhaustion_retest,,JCTUSDT-SHORT-EXH-1774245600000,JCTUSDT-SHORT-EXH-1774245600000,,/root/binance_bot_signals/review_snapshots/20260323/JCTUSDT_SHORT_short_exhaustion_retest_pending_1774245600000.png,1h,15m,0.004055,,,,,1h exhaustion 33/35 + 15m breakdown 25/30 -> retest fail pending,
1774248358097,pending,SOLUSDT,SHORT,short_exhaustion_retest,,SOLUSDT-SHORT-EXH-1774247400000,SOLUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/SOLUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,86.26,,,,,1h exhaustion 35/35 + 15m breakdown 30/30 -> retest fail pending,
1774248359680,pending,XRPUSDT,SHORT,short_exhaustion_retest,,XRPUSDT-SHORT-EXH-1774247400000,XRPUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/XRPUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,1.3777,,,,,1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail pending,
1774248363093,pending,DOGEUSDT,SHORT,short_exhaustion_retest,,DOGEUSDT-SHORT-EXH-1774247400000,DOGEUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/DOGEUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.09045,,,,,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail pending,
1774248367763,pending,1000PEPEUSDT,SHORT,short_exhaustion_retest,,1000PEPEUSDT-SHORT-EXH-1774247400000,1000PEPEUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/1000PEPEUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.0033122,,,,,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending,
1774248369496,pending,ADAUSDT,SHORT,short_exhaustion_retest,,ADAUSDT-SHORT-EXH-1774247400000,ADAUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/ADAUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.2501,,,,,1h exhaustion 35/35 + 15m breakdown 28/30 -> retest fail pending,
1774248371938,pending,SUIUSDT,SHORT,short_exhaustion_retest,,SUIUSDT-SHORT-EXH-1774247400000,SUIUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/SUIUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.9069,,,,,1h exhaustion 27/35 + 15m breakdown 29/30 -> retest fail pending,
1774248373703,pending,AVAXUSDT,SHORT,short_exhaustion_retest,,AVAXUSDT-SHORT-EXH-1774247400000,AVAXUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/AVAXUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,9.085,,,,,1h exhaustion 33/35 + 15m breakdown 30/30 -> retest fail pending,
1774248376022,pending,TRXUSDT,SHORT,short_exhaustion_retest,,TRXUSDT-SHORT-EXH-1774247400000,TRXUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/TRXUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.30774,,,,,1h exhaustion 27/35 + 15m breakdown 30/30 -> retest fail pending,
1774248377306,pending,DOTUSDT,SHORT,short_exhaustion_retest,,DOTUSDT-SHORT-EXH-1774247400000,DOTUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/DOTUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,1.426,,,,,1h exhaustion 35/35 + 15m breakdown 28/30 -> retest fail pending,
1774248379084,pending,LINKUSDT,SHORT,short_exhaustion_retest,,LINKUSDT-SHORT-EXH-1774247400000,LINKUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/LINKUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,8.694,,,,,1h exhaustion 35/35 + 15m breakdown 30/30 -> retest fail pending,
1774248382740,pending,TRUMPUSDT,SHORT,short_exhaustion_retest,,TRUMPUSDT-SHORT-EXH-1774247400000,TRUMPUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/TRUMPUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,3.183,,,,,1h exhaustion 35/35 + 15m breakdown 27/30 -> retest fail pending,
1774248384008,pending,NEARUSDT,SHORT,short_exhaustion_retest,,NEARUSDT-SHORT-EXH-1774247400000,NEARUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/NEARUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,1.273,,,,,1h exhaustion 27/35 + 15m breakdown 29/30 -> retest fail pending,
1774248385849,pending,ENAUSDT,SHORT,short_exhaustion_retest,,ENAUSDT-SHORT-EXH-1774247400000,ENAUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/ENAUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.0959,,,,,1h exhaustion 27/35 + 15m breakdown 29/30 -> retest fail pending,
1774248387749,pending,ASTERUSDT,SHORT,short_exhaustion_retest,,ASTERUSDT-SHORT-EXH-1774247400000,ASTERUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/ASTERUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.6644,,,,,1h exhaustion 27/35 + 15m breakdown 30/30 -> retest fail pending,
1774248390510,pending,LTCUSDT,SHORT,short_exhaustion_retest,,LTCUSDT-SHORT-EXH-1774247400000,LTCUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/LTCUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,53.82,,,,,1h exhaustion 35/35 + 15m breakdown 30/30 -> retest fail pending,
1774248393202,pending,FETUSDT,SHORT,short_exhaustion_retest,,FETUSDT-SHORT-EXH-1774247400000,FETUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/FETUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.2057,,,,,1h exhaustion 23/35 + 15m breakdown 29/30 -> retest fail pending,
1774248395620,pending,AAVEUSDT,SHORT,short_exhaustion_retest,,AAVEUSDT-SHORT-EXH-1774247400000,AAVEUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/AAVEUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,106.64,,,,,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail pending,
1774248400777,pending,HBARUSDT,SHORT,short_exhaustion_retest,,HBARUSDT-SHORT-EXH-1774247400000,HBARUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/HBARUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.08969,,,,,1h exhaustion 33/35 + 15m breakdown 30/30 -> retest fail pending,
1774248404635,pending,ARBUSDT,SHORT,short_exhaustion_retest,,ARBUSDT-SHORT-EXH-1774247400000,ARBUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/ARBUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.0935,,,,,1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail pending,
1774248413066,pending,POWERUSDT,SHORT,short_exhaustion_retest,,POWERUSDT-SHORT-EXH-1774247400000,POWERUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/POWERUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.09689,,,,,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending,
1774248415106,pending,PENGUUSDT,SHORT,short_exhaustion_retest,,PENGUUSDT-SHORT-EXH-1774247400000,PENGUUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/PENGUUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.006793,,,,,1h exhaustion 35/35 + 15m breakdown 30/30 -> retest fail pending,
1774248422214,pending,OPUSDT,SHORT,short_exhaustion_retest,,OPUSDT-SHORT-EXH-1774247400000,OPUSDT-SHORT-EXH-1774247400000,,/root/binance_bot_signals/review_snapshots/20260323/OPUSDT_SHORT_short_exhaustion_retest_pending_1774247400000.png,1h,15m,0.1152,,,,,1h exhaustion 27/35 + 15m breakdown 29/30 -> retest fail pending,
1774249360868,confirmed,ADAUSDT,SHORT,short_exhaustion_retest,ADAUSDT-SHORT-1774247400000-1,,ADAUSDT-SHORT-1774247400000-1,,/root/binance_bot_signals/review_snapshots/20260323/ADAUSDT_SHORT_short_exhaustion_retest_confirmed_1774247400000.png,1h,15m,0.2501,0.2493,0.256779,0.241821,0.23434200000000002,1h exhaustion 35/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,
1774249362159,confirmed,TRUMPUSDT,SHORT,short_exhaustion_retest,TRUMPUSDT-SHORT-1774247400000-1,,TRUMPUSDT-SHORT-1774247400000-1,,/root/binance_bot_signals/review_snapshots/20260323/TRUMPUSDT_SHORT_short_exhaustion_retest_confirmed_1774247400000.png,1h,15m,3.183,3.18,3.2754000000000003,3.0846,2.9892,1h exhaustion 35/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,
1774249370584,pending,LYNUSDT,SHORT,short_exhaustion_retest,,LYNUSDT-SHORT-EXH-1774248300000,LYNUSDT-SHORT-EXH-1774248300000,,/root/binance_bot_signals/review_snapshots/20260323/LYNUSDT_SHORT_short_exhaustion_retest_pending_1774248300000.png,1h,15m,0.08238,,,,,1h exhaustion 33/35 + 15m breakdown 27/30 -> retest fail pending,
1774250165823,closed,APTUSDT,SHORT,short_exhaustion_retest,APTUSDT-SHORT-1774243800000-1,,APTUSDT-SHORT-1774243800000-1,WIN_TP1,/root/binance_bot_signals/review_snapshots/20260323/APTUSDT_SHORT_short_exhaustion_retest_closed_1774243800000.png,1h,15m,0.9408,0.9406,0.9688180000000001,0.9123819999999999,0.8841639999999998,WIN_TP1 | r=1.00 | tp1 hit,
1774250169513,confirmed,PENGUUSDT,SHORT,short_exhaustion_retest,PENGUUSDT-SHORT-1774247400000-2,,PENGUUSDT-SHORT-1774247400000-2,,/root/binance_bot_signals/review_snapshots/20260323/PENGUUSDT_SHORT_short_exhaustion_retest_confirmed_1774247400000.png,1h,15m,0.006793,0.006748,0.00695044,0.00654556,0.00634312,1h exhaustion 35/35 + 15m breakdown 30/30 -> retest fail retest fail + 15m retest 35/35,
1774250170737,confirmed,DOGEUSDT,SHORT,short_exhaustion_retest,DOGEUSDT-SHORT-1774247400000-2,,DOGEUSDT-SHORT-1774247400000-2,,/root/binance_bot_signals/review_snapshots/20260323/DOGEUSDT_SHORT_short_exhaustion_retest_confirmed_1774247400000.png,1h,15m,0.09045,0.09013,0.09283390000000001,0.08742609999999999,0.08472219999999998,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,
1774250195091,pending,APTUSDT,SHORT,short_exhaustion_retest,,APTUSDT-SHORT-EXH-1774249200000,APTUSDT-SHORT-EXH-1774249200000,,/root/binance_bot_signals/review_snapshots/20260323/APTUSDT_SHORT_short_exhaustion_retest_pending_1774249200000.png,1h,15m,0.9187,,,,,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail pending,
1774250198700,pending,KITEUSDT,SHORT,short_exhaustion_retest,,KITEUSDT-SHORT-EXH-1774249200000,KITEUSDT-SHORT-EXH-1774249200000,,/root/binance_bot_signals/review_snapshots/20260323/KITEUSDT_SHORT_short_exhaustion_retest_pending_1774249200000.png,1h,15m,0.22797,,,,,1h exhaustion 33/35 + 15m breakdown 23/30 -> retest fail pending,
1774250209124,pending,POWERUSDT,SHORT,short_exhaustion_retest,,POWERUSDT-SHORT-EXH-1774249200000,POWERUSDT-SHORT-EXH-1774249200000,,/root/binance_bot_signals/review_snapshots/20260323/POWERUSDT_SHORT_short_exhaustion_retest_pending_1774249200000.png,1h,15m,0.09606,,,,,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail pending,
1774251133423,confirmed,POWERUSDT,SHORT,short_exhaustion_retest,POWERUSDT-SHORT-1774249200000-1,,POWERUSDT-SHORT-1774249200000-1,,/root/binance_bot_signals/review_snapshots/20260323/POWERUSDT_SHORT_short_exhaustion_retest_confirmed_1774249200000.png,1h,15m,0.09606,0.09541,0.09827229999999999,0.0925477,0.0896854,1h exhaustion 33/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,
1774251134705,confirmed,APTUSDT,SHORT,short_exhaustion_retest,APTUSDT-SHORT-1774249200000-1,,APTUSDT-SHORT-1774249200000-1,,/root/binance_bot_signals/review_snapshots/20260323/APTUSDT_SHORT_short_exhaustion_retest_confirmed_1774249200000.png,1h,15m,0.9187,0.9103,0.937609,0.882991,0.8556819999999999,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail retest fail + 15m retest 35/35,
1774251144421,pending,SUIUSDT,SHORT,short_exhaustion_retest,,SUIUSDT-SHORT-EXH-1774250100000,SUIUSDT-SHORT-EXH-1774250100000,,/root/binance_bot_signals/review_snapshots/20260323/SUIUSDT_SHORT_short_exhaustion_retest_pending_1774250100000.png,1h,15m,0.8948,,,,,1h exhaustion 27/35 + 15m breakdown 22/30 -> retest fail pending,
1774251152950,pending,ENAUSDT,SHORT,short_exhaustion_retest,,ENAUSDT-SHORT-EXH-1774250100000,ENAUSDT-SHORT-EXH-1774250100000,,/root/binance_bot_signals/review_snapshots/20260323/ENAUSDT_SHORT_short_exhaustion_retest_pending_1774250100000.png,1h,15m,0.0948,,,,,1h exhaustion 27/35 + 15m breakdown 25/30 -> retest fail pending,
1774251158336,pending,GALAUSDT,SHORT,short_exhaustion_retest,,GALAUSDT-SHORT-EXH-1774250100000,GALAUSDT-SHORT-EXH-1774250100000,,/root/binance_bot_signals/review_snapshots/20260323/GALAUSDT_SHORT_short_exhaustion_retest_pending_1774250100000.png,1h,15m,0.00301,,,,,1h exhaustion 27/35 + 15m breakdown 27/30 -> retest fail pending,
1774252403512,pending,SIRENUSDT,LONG,long_breakout_retest,,SIRENUSDT-LONG-1774251900000,SIRENUSDT-LONG-1774251900000,,/root/binance_bot_signals/review_snapshots/20260323/SIRENUSDT_LONG_long_breakout_retest_pending_1774251900000.png,1h,5m,2.84423,,,,,OI jump 6.79% + breakout pending + 15m flat + 1h up,
1774254496879,pending,TURBOUSDT,LONG,long_breakout_retest,,TURBOUSDT-LONG-1774254000000,TURBOUSDT-LONG-1774254000000,,/root/binance_bot_signals/review_snapshots/20260323/TURBOUSDT_LONG_long_breakout_retest_pending_1774254000000.png,1h,5m,0.0011559,,,,,OI jump 3.84% + breakout pending + 15m up + 1h flat,
1774254642164,closed,POWERUSDT,SHORT,short_exhaustion_retest,POWERUSDT-SHORT-1774249200000-1,,POWERUSDT-SHORT-1774249200000-1,LOSS_STOP,/root/binance_bot_signals/review_snapshots/20260323/POWERUSDT_SHORT_short_exhaustion_retest_closed_1774249200000.png,1h,15m,0.09606,0.09541,0.09827229999999999,0.0925477,0.0896854,LOSS_STOP | r=-1.00 | stop hit before tp,
1774254660422,pending,BEATUSDT,SHORT,short_exhaustion_retest,,BEATUSDT-SHORT-EXH-1774253700000,BEATUSDT-SHORT-EXH-1774253700000,,/root/binance_bot_signals/review_snapshots/20260323/BEATUSDT_SHORT_short_exhaustion_retest_pending_1774253700000.png,1h,15m,0.6806,,,,,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending,
1774254673146,pending,GIGGLEUSDT,SHORT,short_exhaustion_retest,,GIGGLEUSDT-SHORT-EXH-1774253700000,GIGGLEUSDT-SHORT-EXH-1774253700000,,/root/binance_bot_signals/review_snapshots/20260323/GIGGLEUSDT_SHORT_short_exhaustion_retest_pending_1774253700000.png,1h,15m,25.85,,,,,1h exhaustion 23/35 + 15m breakdown 29/30 -> retest fail pending,
1774255626898,pending,DUSKUSDT,SHORT,short_exhaustion_retest,,DUSKUSDT-SHORT-EXH-1774254600000,DUSKUSDT-SHORT-EXH-1774254600000,,/root/binance_bot_signals/review_snapshots/20260323/DUSKUSDT_SHORT_short_exhaustion_retest_pending_1774254600000.png,1h,15m,0.09357,,,,,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail pending,
1774255965036,pending,CYSUSDT,LONG,long_breakout_retest,,CYSUSDT-LONG-1774255500000,CYSUSDT-LONG-1774255500000,,/root/binance_bot_signals/review_snapshots/20260323/CYSUSDT_LONG_long_breakout_retest_pending_1774255500000.png,1h,5m,0.68,,,,,OI jump 2.35% + breakout pending + 15m flat + 1h up,
1774256426689,pending,ENAUSDT,SHORT,short_exhaustion_retest,,ENAUSDT-SHORT-EXH-1774255500000,ENAUSDT-SHORT-EXH-1774255500000,,/root/binance_bot_signals/review_snapshots/20260323/ENAUSDT_SHORT_short_exhaustion_retest_pending_1774255500000.png,1h,15m,0.0941,,,,,1h exhaustion 27/35 + 15m breakdown 28/30 -> retest fail pending,
1774256450263,pending,ETHFIUSDT,SHORT,short_exhaustion_retest,,ETHFIUSDT-SHORT-EXH-1774255500000,ETHFIUSDT-SHORT-EXH-1774255500000,,/root/binance_bot_signals/review_snapshots/20260323/ETHFIUSDT_SHORT_short_exhaustion_retest_pending_1774255500000.png,1h,15m,0.5242,,,,,1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail pending,
1774256928603,pending,BLUAIUSDT,LONG,long_breakout_retest,,BLUAIUSDT-LONG-1774256400000,BLUAIUSDT-LONG-1774256400000,,/root/binance_bot_signals/review_snapshots/20260323/BLUAIUSDT_LONG_long_breakout_retest_pending_1774256400000.png,1h,5m,0.008696,,,,,OI jump 7.16% + breakout pending + 15m flat + 1h up,
1774257402219,pending,KITEUSDT,SHORT,short_exhaustion_retest,,KITEUSDT-SHORT-EXH-1774256400000,KITEUSDT-SHORT-EXH-1774256400000,,/root/binance_bot_signals/review_snapshots/20260323/KITEUSDT_SHORT_short_exhaustion_retest_pending_1774256400000.png,1h,15m,0.22466,,,,,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail pending,
1774257876979,pending,UAIUSDT,LONG,long_breakout_retest,,UAIUSDT-LONG-1774257300000,UAIUSDT-LONG-1774257300000,,/root/binance_bot_signals/review_snapshots/20260323/UAIUSDT_LONG_long_breakout_retest_pending_1774257300000.png,1h,5m,0.3158,,,,,OI jump 2.15% + breakout pending + 15m up + 1h up,
1774261530387,pending,TURBOUSDT,LONG,long_breakout_retest,,TURBOUSDT-LONG-1774261200000,TURBOUSDT-LONG-1774261200000,,/root/binance_bot_signals/review_snapshots/20260323/TURBOUSDT_LONG_long_breakout_retest_pending_1774261200000.png,1h,5m,0.0011536,,,,,OI jump 2.08% + breakout pending + 15m flat + 1h up,
1774261702756,pending,EDGEUSDT,LONG,long_breakout_retest,,EDGEUSDT-LONG-1774261200000,EDGEUSDT-LONG-1774261200000,,/root/binance_bot_signals/review_snapshots/20260323/EDGEUSDT_LONG_long_breakout_retest_pending_1774261200000.png,1h,5m,0.7571,,,,,OI jump 2.39% + breakout pending + 15m flat + 1h flat,
1774262315088,pending,JCTUSDT,LONG,long_breakout_retest,,JCTUSDT-LONG-1774261800000,JCTUSDT-LONG-1774261800000,,/root/binance_bot_signals/review_snapshots/20260323/JCTUSDT_LONG_long_breakout_retest_pending_1774261800000.png,1h,5m,0.004024,,,,,OI jump 4.56% + breakout pending + 15m flat + 1h flat,
1774263730953,pending,SIRENUSDT,SHORT,short_exhaustion_retest,,SIRENUSDT-SHORT-EXH-1774262700000,SIRENUSDT-SHORT-EXH-1774262700000,,/root/binance_bot_signals/review_snapshots/20260323/SIRENUSDT_SHORT_short_exhaustion_retest_pending_1774262700000.png,1h,15m,2.31939,,,,,1h exhaustion 31/35 + 15m breakdown 26/30 -> retest fail pending,
1774264090378,pending,PIXELUSDT,LONG,long_breakout_retest,,PIXELUSDT-LONG-1774263600000,PIXELUSDT-LONG-1774263600000,,/root/binance_bot_signals/review_snapshots/20260323/PIXELUSDT_LONG_long_breakout_retest_pending_1774263600000.png,1h,5m,0.008879,,,,,OI jump 2.04% + breakout pending + 15m flat + 1h flat,
1774264224106,pending,AVAXUSDT,LONG,long_breakout_retest,,AVAXUSDT-LONG-1774263900000,AVAXUSDT-LONG-1774263900000,,/root/binance_bot_signals/review_snapshots/20260323/AVAXUSDT_LONG_long_breakout_retest_pending_1774263900000.png,1h,5m,9.053,,,,,OI jump 3.23% + breakout pending + 15m flat + 1h flat,
1774264237516,pending,FETUSDT,LONG,long_breakout_retest,,FETUSDT-LONG-1774263900000,FETUSDT-LONG-1774263900000,,/root/binance_bot_signals/review_snapshots/20260323/FETUSDT_LONG_long_breakout_retest_pending_1774263900000.png,1h,5m,0.2083,,,,,OI jump 5.35% + breakout pending + 15m flat + 1h up,
1774264238702,pending,ARBUSDT,LONG,long_breakout_retest,,ARBUSDT-LONG-1774263900000,ARBUSDT-LONG-1774263900000,,/root/binance_bot_signals/review_snapshots/20260323/ARBUSDT_LONG_long_breakout_retest_pending_1774263900000.png,1h,5m,0.0929,,,,,OI jump 3.70% + breakout pending + 15m flat + 1h flat,
1774264242302,pending,FARTCOINUSDT,LONG,long_breakout_retest,,FARTCOINUSDT-LONG-1774263900000,FARTCOINUSDT-LONG-1774263900000,,/root/binance_bot_signals/review_snapshots/20260323/FARTCOINUSDT_LONG_long_breakout_retest_pending_1774263900000.png,1h,5m,0.1825,,,,,OI jump 4.44% + breakout pending + 15m flat + 1h flat,
1774264244526,pending,DUSKUSDT,LONG,long_breakout_retest,,DUSKUSDT-LONG-1774263900000,DUSKUSDT-LONG-1774263900000,,/root/binance_bot_signals/review_snapshots/20260323/DUSKUSDT_LONG_long_breakout_retest_pending_1774263900000.png,1h,5m,0.09711,,,,,OI jump 3.49% + breakout pending + 15m flat + 1h flat,
